Age,Salary,Buy
50.18,75399.7,0
53.53,142959.77,1
43.77,48304.77,0
21.72,53376.41,0
38.48,33115.54,0
21.26,98724.14,0
35.12,108383.47,0
35.1,103581.06,0
20.77,131946.93,1
32.65,83235.36,0
22.66,37479.42,0
51.95,57622.67,0
57.8,106115.9,1
21.04,99705.86,0
58.11,89030.41,1
39.95,108785.37,1
30.58,102860.81,0
21.23,134572.24,1
39.03,96182.13,0
51.37,121218.18,1
47.7,52331.93,0
20.11,108163.74,0
21.06,137285.24,1
34.92,70145.2,0
30.4,121283.54,1
27.76,114222.61,0
29.8,27738.41,0
51.75,95596.08,1
57.03,36924.62,0
35.01,145751.49,1
56.06,125482.98,1
31.5,34264.09,0
38.01,35827.76,0
27.49,97281.6,0
44.9,64835.59,0
59.12,24537.76,0
43.35,90413.4,0
33.03,70419.86,0
45.21,33139.94,0
23.16,124249.65,0
55.32,138959.98,1
39.13,118357.21,1
36.87,126914.9,1
42.61,48143.77,0
44.24,54264.48,0
21.01,47108.58,0
46.67,119458.25,1
28.16,143229.22,1
47.99,113188.84,1
52.55,134590.68,1
51.77,103030.88,1
41.21,70395.79,0
39.85,75349.01,0
24.0,29791.79,0
50.56,24089.44,0
29.4,110411.83,0
38.86,76995.76,0
29.94,91787.96,0
23.62,92495.96,0
44.44,56058.86,0
20.28,81866.03,0
49.44,81198.83,0
31.34,70495.54,0
18.01,126687.8,0
39.47,78651.32,0
19.97,98473.79,0
29.6,136417.62,1
47.69,132610.37,1
20.63,135754.89,1
53.25,55100.65,0
18.16,24547.72,0
28.37,53938.68,0
49.12,56231.95,0
31.28,138216.84,1
22.28,104401.56,0
33.13,30621.51,0
29.36,37599.22,0
53.39,40237.9,0
31.16,101954.83,0
51.14,115603.82,1
55.46,131753.71,1
36.22,142282.75,1
56.22,46221.59,0
33.85,60270.42,0
58.49,51241.97,0
21.75,66639.0,0
46.85,138906.46,1
38.74,94764.63,0
34.28,115964.95,1
44.57,83715.5,0
47.56,23751.53,0
18.18,28345.41,0
25.01,89929.99,0
47.95,113442.57,1
45.99,47992.97,0
58.57,113848.24,1
49.96,125386.55,1
57.93,73546.67,0
47.51,117034.5,1
30.52,72523.89,0
22.43,108185.58,0
50.84,119319.62,1
45.05,148950.46,1
20.02,64901.57,0
33.12,73435.3,0
58.19,41530.61,0
39.02,46529.5,0
36.17,110141.35,1
37.22,139215.93,1
26.77,71298.64,0
33.49,43379.78,0
33.53,57062.93,0
20.2,79156.72,0
50.24,57784.54,0
35.49,50365.28,0
52.53,115677.98,1
53.71,21019.84,0
26.9,90099.97,0
45.61,123189.68,1
37.84,54609.68,0
54.97,98427.9,1
27.06,106957.01,0
46.47,105153.21,1
43.53,77960.45,0
30.4,65055.14,0
23.74,128670.13,1
45.37,118597.97,1
49.02,61763.17,0
31.26,33392.5,0
45.08,29334.98,0
34.6,32255.88,0
47.95,95773.02,1
26.37,26716.08,0
55.39,63800.49,0
30.07,117915.96,1
33.45,58265.26,0
20.44,119230.05,0
22.68,116910.71,0
39.67,51957.53,0
29.24,114746.88,0
53.09,117210.96,1
18.62,71669.01,0
33.92,47354.66,0
32.17,87765.2,0
18.81,139781.69,1
23.22,103150.18,0
35.37,42479.92,0
38.7,108758.4,1
34.98,75536.39,0
40.3,96898.74,0
43.0,115428.32,1
18.42,86943.16,0
37.49,125817.92,1
58.47,113880.23,1
39.8,99959.53,0
46.46,39603.07,0
31.1,128673.38,1
50.51,141667.73,1
50.46,37805.47,0
39.89,83471.35,0
58.99,53655.54,0
23.27,118088.03,0
18.71,113811.85,0
50.35,38315.07,0
51.9,134013.55,1
23.05,43526.5,0
29.15,123643.67,1
18.74,79407.45,0
30.32,62675.4,0
50.47,40571.1,0
39.75,41789.85,0
32.62,106045.77,0
33.61,91555.95,0
18.06,35871.1,0
30.59,34650.72,0
45.15,29400.37,0
58.92,116689.76,1
53.58,112544.67,1
18.99,27596.03,0
55.74,92835.11,1
50.89,31007.9,0
50.78,137486.95,1
37.24,137925.26,1
34.72,110770.29,1
30.72,140404.56,1
20.76,125488.89,0
27.59,127710.01,1
28.36,94062.02,0
38.33,59787.7,0
49.39,48313.88,0
37.9,62536.0,0
20.43,101704.41,0
58.23,42445.35,0
57.59,53623.23,0
50.98,80847.91,0
59.64,50296.51,0
40.87,96523.68,0
58.44,140012.88,1
21.18,117251.62,0
33.36,106635.46,0
27.47,95753.79,0
26.22,83433.23,0
23.91,44253.3,0
44.14,136312.36,1
50.82,52309.68,0
42.29,31870.15,0
24.17,117501.97,0
52.07,42830.02,0
44.71,68346.48,0
34.3,23677.04,0
46.31,37818.83,0
28.92,42516.47,0
32.5,27073.32,0
56.53,105365.4,1
30.2,128811.01,1
37.74,68531.0,0
55.39,133694.94,1
47.72,47735.05,0
20.61,62300.76,0
24.19,39595.81,0
18.33,100672.7,0
44.5,74583.05,0
36.8,99726.84,0
23.64,119017.74,0
58.23,90941.39,1
40.25,101591.95,0
28.16,141582.54,1
39.03,58878.36,0
46.54,66691.31,0
21.2,113301.44,0
29.54,99469.72,0
51.89,43209.28,0
37.31,68899.15,0
40.96,80818.94,0
36.18,74520.68,0
19.84,43175.73,0
24.96,140175.91,1
36.71,119101.44,1
26.79,82576.26,0
20.1,108407.93,0
53.43,136646.75,1
59.21,37702.64,0
51.31,52548.5,0
53.86,90551.16,1
28.16,123871.35,1
58.35,24713.14,0
26.27,147922.36,1
57.96,79137.86,1
59.78,66700.05,0
47.89,58054.18,0
59.21,42666.37,0
41.92,122904.61,1
28.9,144203.84,1
36.35,73773.82,0
42.93,143814.69,1
21.07,127093.69,0
44.14,82536.65,0
59.21,107623.4,1
25.98,76547.94,0
51.29,92634.04,1
56.13,27546.02,0
57.64,110514.25,1
58.33,26867.2,0
39.9,126221.04,1
59.05,127243.1,1
49.81,50820.05,0
24.79,62076.16,0
38.03,82570.35,0
48.17,97566.18,1
28.39,57355.98,0
44.91,97023.23,1
46.0,58712.32,0
24.83,27213.79,0
41.73,20328.58,0
50.41,33149.64,0
38.95,122992.59,1
18.51,144986.07,1
18.38,75505.61,0
33.0,86648.91,0
56.9,39090.26,0
27.6,91634.08,0
44.64,38805.14,0
27.33,99457.86,0
31.51,141323.63,1
53.62,45440.81,0
48.61,119393.28,1
22.01,23055.31,0
36.01,68814.64,0
19.23,34397.31,0
38.2,65821.81,0
45.82,42559.8,0
22.98,68529.65,0
30.13,74277.96,0
34.71,59076.85,0
56.62,105360.85,1
59.72,139450.77,1
19.89,72077.4,0
49.96,45004.61,0
33.61,55193.96,0
34.48,131020.11,1
49.68,94313.16,1
56.57,79151.43,0
57.94,39452.77,0
42.24,78464.55,0
33.0,56203.96,0
51.08,142611.21,1
28.54,134929.11,1
41.69,30907.33,0
33.06,87164.95,0
45.58,49257.58,0
28.1,73401.02,0
26.05,133990.24,1
56.57,88576.89,1
22.28,63447.99,0
39.25,47025.49,0
27.28,124042.23,1
19.64,101187.34,0
19.51,80848.51,0
25.36,48272.97,0
54.4,63452.03,0
29.86,144779.65,1
57.92,87611.69,1
42.43,72090.91,0
36.34,87784.87,0
42.36,121268.51,1
39.7,64214.16,0
49.87,43231.8,0
29.86,96041.7,0
32.83,106476.53,0
55.55,112653.34,1
57.75,134658.39,1
55.49,68252.64,0
35.62,29796.14,0
50.78,144585.32,1
38.01,76551.55,0
38.9,101023.48,0
26.6,106619.69,0
42.83,91046.78,0
25.82,46683.48,0
31.93,118168.6,1
53.91,124487.76,1
26.7,91886.83,0
20.99,83512.95,0
20.9,34811.96,0
57.51,30913.72,0
39.29,64143.43,0
35.2,60410.0,0
52.06,143975.34,1
53.1,121870.96,1
31.95,105790.16,0
47.13,87294.25,0
50.39,41757.78,0
45.5,147199.37,1
24.37,68755.29,0
54.79,33900.33,0
40.64,84193.86,0
29.86,133619.74,1
35.86,135347.83,1
19.58,21425.57,0
23.37,135218.45,1
50.15,55292.95,0
18.0,25066.41,0
35.5,130212.74,1
39.95,132302.68,1
20.29,97510.04,0
58.87,94676.39,1
27.5,125705.64,1
30.78,122220.24,1
30.77,135713.71,1
27.68,91857.17,0
18.06,145794.12,1
48.63,149499.09,1
58.61,35150.8,0
27.42,130440.69,1
45.85,84976.89,0
49.16,70383.62,0
53.63,99699.4,1
35.75,27275.52,0
30.72,85839.95,0
31.66,133215.77,1
47.93,47750.0,0
52.3,75430.69,0
25.63,142132.52,1
33.58,75713.3,0
55.88,66587.79,0
51.88,77269.76,0
59.36,87528.86,1
49.68,102158.87,1
34.51,124090.06,1
42.81,78773.29,0
45.76,126272.52,1
21.3,89383.69,0
40.87,64002.47,0
47.79,105533.61,1
25.03,113303.89,0
50.79,92546.37,1
42.52,27359.95,0
57.99,42084.77,0
19.78,57088.7,0
29.14,56741.33,0
43.27,107544.7,1
30.46,22385.33,0
48.01,118238.63,1
49.88,54494.52,0
22.31,60302.84,0
39.58,88628.28,0
39.37,48070.33,0
33.51,134981.27,1
57.18,31097.94,0
52.76,77769.71,0
47.28,130424.9,1
48.0,100059.71,1
37.39,58002.84,0
56.68,74698.83,0
47.17,111870.27,1
48.62,146523.9,1
54.19,136108.03,1
29.51,64516.27,0
51.9,149765.72,1
26.2,20455.61,0
32.5,23591.87,0
32.1,127099.27,1
59.1,45930.15,0
53.97,27900.0,0
47.45,50829.25,0
48.54,75393.02,0
41.61,114973.62,1
57.78,101163.62,1
38.84,50890.76,0
33.98,85425.16,0
24.85,140407.83,1
51.02,125951.01,1
48.85,62014.67,0
34.14,147694.39,1
19.06,112120.65,0
53.24,28118.42,0
18.48,24570.89,0
47.56,41893.03,0
58.75,114621.26,1
36.38,43886.06,0
27.87,86493.28,0
47.6,32123.82,0
52.32,139715.2,1
40.95,64714.88,0
58.62,138057.17,1
20.17,142833.83,1
39.2,20796.72,0
48.18,80337.57,0
54.23,23205.29,0
25.53,138130.06,1
51.6,87392.98,1
41.21,29742.72,0
34.66,34335.97,0
23.53,69856.17,0
54.34,142230.45,1
24.61,110078.19,0
31.01,132790.45,1
30.18,67639.36,0
54.6,25617.78,0
46.25,146661.29,1
51.46,22232.49,0
28.52,143194.71,1
44.24,67928.07,0
42.01,21311.75,0
52.98,109590.44,1
56.06,147470.24,1
18.51,145531.34,1
46.31,40921.81,0
20.18,43562.21,0
41.05,93520.06,0
30.08,102849.63,0
30.88,116124.33,1
32.82,43536.55,0
44.09,144670.92,1
32.03,103036.1,0
48.77,130116.1,1
34.99,90208.54,0
20.87,73855.99,0
50.92,147033.78,1
30.0,95675.78,0
36.18,132693.57,1
46.79,143928.01,1
31.96,107796.1,0
20.38,91362.03,0
33.7,20456.41,0
57.67,25202.55,0
44.95,46110.66,0
46.2,44181.1,0
44.56,53118.64,0
26.36,59641.5,0
35.57,66808.51,0
49.54,74669.9,0
22.26,32852.62,0
29.67,25507.05,0
29.61,107612.78,0
36.14,89853.53,0
59.18,77738.75,1
20.84,102477.19,0
39.79,127598.32,1
25.53,75600.08,0
58.77,103345.53,1
22.76,143964.39,1
34.95,129151.18,1
48.99,75380.11,0
47.59,103813.19,1
35.75,43019.22,0
32.55,92867.88,0
34.7,147572.68,1
29.1,87380.96,0
26.62,140592.98,1
38.29,72953.54,0
29.28,149849.83,1
30.07,95298.6,0
45.58,25494.97,0
58.68,96278.12,1
43.35,55694.45,0
21.23,24222.57,0
21.17,126710.93,0
57.96,55844.85,0
30.49,123551.31,1
21.87,57468.29,0
43.16,45262.43,0
44.19,146611.62,1
45.24,67013.89,0
29.23,98178.91,0
18.63,99297.59,0
58.53,92861.55,1
28.54,138910.45,1
46.39,107677.34,1
47.68,72485.29,0
43.62,132109.45,1
31.14,43538.18,0
29.39,90750.78,0
43.1,143571.55,1
54.38,101301.69,1
57.76,126205.9,1
22.45,104962.89,0
24.5,129118.21,1
57.68,142783.42,1
48.93,55479.82,0
55.09,42055.94,0
26.51,82918.8,0
42.68,111242.12,1
47.45,49534.86,0
46.56,20533.19,0
35.14,64581.57,0
18.65,145951.71,1
42.48,110345.77,1
28.63,72172.31,0
36.91,45034.89,0
58.22,66291.66,0
34.76,42079.13,0
53.27,33819.76,0
25.92,137876.51,1
46.24,149694.54,1
59.03,41334.88,0
22.28,27087.93,0
18.35,62865.04,0
36.21,80015.69,0
21.89,46626.76,0
49.43,59185.24,0
56.41,46113.2,0
36.23,120653.87,1
28.87,112635.13,0
36.24,102543.7,0
48.38,70338.32,0
18.38,138175.32,1
42.76,146039.23,1
43.76,42573.11,0
44.78,48991.64,0
28.16,88332.03,0
47.99,31862.57,0
21.84,76738.29,0
26.37,95632.86,0
54.85,87869.56,1
49.03,63018.12,0
18.58,90517.95,0
28.43,144644.12,1
27.01,46782.26,0
29.37,105128.08,0
28.4,25641.57,0
20.63,28634.13,0
37.28,91737.67,0
48.77,33642.09,0
43.48,22905.08,0
46.26,42296.69,0
21.41,93430.39,0
57.96,111434.32,1
53.22,46322.21,0
51.81,106873.73,1
52.57,43721.92,0
57.17,99749.47,1
40.86,73554.76,0
26.41,104993.94,0
43.9,149356.86,1
49.2,141916.21,1
48.99,20556.63,0
39.9,135107.04,1
20.88,28643.8,0
33.59,143896.06,1
56.67,56637.34,0
42.55,69664.53,0
40.61,31912.97,0
29.29,34595.46,0
33.47,114476.27,1
55.6,142763.19,1
45.99,99397.3,1
51.07,113060.5,1
37.08,119056.07,1
44.47,54165.86,0
28.43,25879.85,0
47.63,20243.46,0
35.96,65584.41,0
36.59,51390.35,0
45.27,28101.3,0
57.32,43338.68,0
20.69,36184.86,0
52.64,138934.19,1
30.28,38234.74,0
36.64,89894.3,0
18.92,97103.77,0
30.64,90653.63,0
39.11,32877.34,0
20.36,61443.79,0
38.63,26665.14,0
56.94,71437.09,0
22.43,44517.86,0
50.11,93012.23,1
35.21,110065.09,1
45.52,89175.58,0
28.93,76450.77,0
24.7,70353.34,0
24.74,129419.93,1
20.96,48517.85,0
25.8,115448.38,0
45.9,118472.7,1
55.03,74496.0,0
52.19,58649.08,0
46.78,81170.39,0
22.64,32117.81,0
30.15,25970.9,0
31.01,34508.42,0
28.5,44328.85,0
39.63,85542.99,0
40.49,130387.76,1
32.99,50633.5,0
32.86,141571.06,1
52.8,144138.03,1
51.15,144657.6,1
30.93,128883.16,1
56.38,67297.26,0
58.02,29448.91,0
31.72,93946.44,0
32.89,92628.59,0
39.24,130496.85,1
57.53,149478.84,1
54.81,86060.45,1
22.31,64876.52,0
34.49,44167.22,0
41.24,20623.98,0
39.13,86184.78,0
26.14,92217.43,0
54.07,127242.0,1
46.43,85595.01,0
53.19,139140.89,1
54.07,101650.85,1
49.43,129243.71,1
36.45,39279.23,0
43.64,131193.7,1
24.74,107768.7,0
46.29,42130.29,0
25.53,44669.26,0
47.15,140445.08,1
27.64,24188.0,0
22.94,80129.54,0
24.94,60751.79,0
18.08,106460.07,0
48.19,129151.82,1
48.76,66849.16,0
39.63,75497.27,0
24.78,147649.31,1
21.51,121909.15,0
18.8,136636.54,1
24.96,77039.09,0
55.42,50429.91,0
28.14,73542.25,0
32.88,113091.95,1
22.42,34225.95,0
27.34,55160.98,0
39.81,26062.67,0
43.53,76205.21,0
28.3,127567.95,1
20.42,23206.28,0
34.42,107792.06,0
27.84,141224.46,1
27.22,50800.62,0
58.31,110172.53,1
43.88,146763.25,1
41.39,145096.15,1
35.46,50540.8,0
36.02,33043.04,0
40.72,39276.73,0
47.25,111264.64,1
47.49,114348.65,1
25.21,107650.75,0
39.0,63690.19,0
35.3,42071.0,0
54.56,95498.94,1
44.52,82878.46,0
40.37,114748.44,1
22.85,77376.81,0
43.44,64023.16,0
22.92,58152.22,0
32.16,47491.14,0
24.0,54547.03,0
47.07,32327.96,0
26.66,65091.41,0
34.46,24754.08,0
55.62,44233.8,0
26.58,117080.16,0
39.33,62310.97,0
35.61,106870.81,0
18.76,113194.94,0
51.3,95554.09,1
20.9,144630.71,1
37.92,22787.18,0
41.55,116024.84,1
44.39,144642.26,1
46.92,132095.32,1
28.64,41826.05,0
18.42,62486.64,0
48.38,42418.74,0
40.5,98170.09,0
53.12,112584.44,1
52.5,61219.59,0
53.42,90135.85,1
38.37,109819.67,1
32.01,74774.18,0
51.25,131022.02,1
36.95,120301.49,1
25.7,28406.52,0
53.91,100746.29,1
55.07,50592.32,0
37.59,92477.37,0
21.18,144395.5,1
34.29,134278.06,1
51.75,72587.13,0
55.87,57896.8,0
26.55,50472.75,0
20.81,89226.93,0
54.85,34852.3,0
34.36,91405.75,0
40.75,20173.37,0
58.66,62100.45,0
20.8,48591.46,0
45.23,146258.44,1
21.11,114541.5,0
33.77,65454.94,0
51.76,32069.86,0
36.21,87184.08,0
59.88,47748.22,0
41.48,89735.84,0
31.49,128597.11,1
27.24,100053.03,0
32.72,102392.49,0
33.65,90333.94,0
20.89,140544.53,1
33.52,141147.35,1
37.5,86654.02,0
48.35,59748.73,0
45.58,79746.31,0
47.77,44252.53,0
18.35,102724.76,0
27.14,85012.0,0
45.79,33429.06,0
38.33,45694.21,0
18.22,82352.15,0
51.79,135386.57,1
50.46,93630.79,1
41.03,108599.55,1
20.79,64073.71,0
50.19,94283.48,1
42.52,78159.38,0
50.84,105686.89,1
49.57,26574.82,0
51.73,84129.03,0
39.76,58479.04,0
23.89,62404.06,0
46.19,144919.27,1
44.06,43750.33,0
49.17,60461.88,0
25.14,86286.03,0
26.19,132193.5,1
55.4,74167.11,0
49.5,116702.49,1
56.15,131328.63,1
49.87,60302.13,0
43.08,71057.52,0
45.47,66352.31,0
55.34,128271.26,1
42.31,25765.09,0
44.56,60094.74,0
24.57,108323.11,0
37.9,93507.65,0
48.09,76717.62,0
29.38,90193.27,0
26.49,45686.0,0
31.18,75993.16,0
28.14,85221.39,0
27.03,137154.59,1
35.84,53908.57,0
56.13,132817.71,1
39.3,103751.38,1
25.89,22644.31,0
21.23,114202.07,0
47.24,24621.74,0
34.08,149659.55,1
52.52,133442.77,1
45.7,58654.69,0
51.44,53463.46,0
29.42,69587.34,0
47.08,66301.71,0
29.09,68403.92,0
57.44,61375.95,0
44.73,100747.34,1
31.63,41354.28,0
29.32,129977.57,1
26.02,125612.32,1
47.17,81942.82,0
27.19,130854.9,1
43.0,52128.86,0
29.11,22283.51,0
45.8,100497.03,1
52.23,79528.22,0
50.68,93731.39,1
49.96,136914.12,1
25.88,146090.32,1
21.71,102478.91,0
47.36,119327.23,1
33.47,30895.1,0
36.16,40893.03,0
19.31,115316.62,0
28.9,76077.51,0
19.41,77975.49,0
54.93,60119.0,0
28.22,98956.33,0
41.41,44071.46,0
19.64,101499.12,0
46.01,42593.85,0
31.57,28297.38,0
55.71,62946.5,0
55.3,50048.24,0
31.66,135568.91,1
55.84,27143.95,0
59.84,42959.78,0
52.67,91333.55,1
53.48,82538.73,0
28.46,25960.76,0
42.22,20942.82,0
20.82,148448.83,1
21.99,105648.51,0
59.95,67502.8,0
31.72,81156.19,0
49.42,54651.52,0
51.88,64833.59,0
54.04,104375.78,1
59.9,134765.53,1
28.14,43936.9,0
19.69,129247.0,1
35.27,35802.36,0
23.46,47948.99,0
18.94,24832.79,0
33.14,38305.54,0
50.92,139249.41,1
41.78,79727.04,0
31.14,30096.56,0
45.48,144764.49,1
27.74,134269.0,1
18.6,118108.73,0
50.1,141351.46,1
44.2,48616.82,0
50.02,128728.01,1
19.64,109698.86,0
53.16,133068.7,1
44.02,123598.5,1
41.66,65044.36,0
44.23,120671.81,1
54.31,54119.32,0
42.65,62716.98,0
42.4,34027.74,0
59.61,141559.96,1
49.78,57830.44,0
36.58,87680.92,0
47.71,70873.27,0
34.35,144790.66,1
27.61,63556.39,0
43.07,121210.96,1
56.98,131204.1,1
57.02,76628.84,0
32.36,69162.34,0
40.16,117206.96,1
26.89,138676.48,1
59.82,118141.13,1
59.21,49526.43,0
45.28,135480.01,1
51.79,70385.62,0
48.03,94909.82,1
42.91,128086.63,1
20.24,44491.32,0
37.1,121986.32,1
46.34,97501.16,1
46.46,136134.41,1
33.67,42356.15,0
57.55,74688.69,0
25.03,128269.6,1
39.02,22500.12,0
47.02,34586.18,0
47.28,148773.48,1
45.24,56451.24,0
29.56,146820.62,1
24.56,43729.1,0
44.71,66942.28,0
43.17,117873.03,1
25.53,105511.19,0
47.62,95545.91,1
37.12,88886.89,0
46.05,129647.26,1
53.17,50543.31,0
25.13,77521.22,0
18.8,40208.8,0
50.72,97472.41,1
43.61,52570.78,0
47.38,63399.47,0
53.2,81262.59,0
51.72,23480.18,0
58.36,31951.93,0
40.51,109170.8,1
38.52,75766.1,0
34.88,132422.73,1
24.46,110307.36,0
42.05,21053.12,0
29.63,100172.6,0
56.69,32184.23,0
42.49,121521.31,1
42.9,148896.0,1
32.91,89055.84,0
20.18,108761.34,0
19.33,50850.84,0
35.78,76887.71,0
21.55,131292.39,1
43.49,41764.98,0
55.0,54519.63,0
55.08,77906.38,0
45.68,112592.36,1
26.87,68864.91,0
54.25,140605.2,1
55.22,32279.42,0
26.26,68204.55,0
48.97,112164.04,1
30.03,49378.28,0
51.71,105333.71,1
59.88,41348.2,0
19.26,27277.44,0
55.69,35732.04,0
44.15,140898.02,1
58.88,91727.61,1
37.53,123524.95,1
53.59,63245.09,0
20.62,97045.62,0
32.08,84343.78,0
20.81,142945.93,1
58.96,117184.7,1
52.31,114970.54,1
53.81,26025.93,0
57.39,91457.06,1
21.57,80708.89,0
34.2,140619.49,1
20.98,53454.46,0
26.85,55078.35,0
27.63,73475.01,0
37.7,51638.06,0
29.28,36793.91,0
22.24,131463.93,1
25.03,92575.95,0
24.19,131977.15,1
58.87,128047.52,1
49.89,56665.51,0
58.65,91205.87,1
36.47,30818.3,0
29.69,138982.74,1
51.53,72554.15,0
31.7,71177.9,0
30.57,59358.2,0
27.77,79886.29,0
23.45,52728.72,0
28.77,68730.8,0
32.92,123993.12,1
46.31,128453.22,1
20.63,59543.72,0
26.84,80971.88,0
51.98,133596.57,1
24.17,26847.53,0
32.39,135588.85,1
54.32,48493.96,0
24.51,108210.1,0
21.47,95731.72,0
38.35,91882.3,0
30.7,131716.83,1
41.66,33204.38,0
51.76,65113.64,0
23.76,89972.86,0
42.39,125467.55,1
39.23,48137.6,0
24.05,124380.88,1
44.21,71953.0,0
29.49,44558.8,0
38.49,118668.24,1
21.46,31816.86,0
37.3,86919.76,0
30.87,28303.85,0
52.54,66334.32,0
20.39,98139.98,0
35.58,92295.02,0
37.25,72605.2,0
48.45,75776.24,0
42.12,49480.04,0
46.02,79264.74,0
50.64,143923.13,1
54.21,130558.88,1
31.18,38880.27,0
40.6,23871.5,0
53.28,141358.16,1
59.56,88477.47,1
55.36,89918.92,1
33.6,121493.34,1
26.2,60909.57,0
38.55,82647.98,0
49.15,145926.18,1
38.69,107379.33,1
38.29,39986.85,0
53.21,37319.48,0
33.18,46554.42,0
54.11,119672.52,1
35.09,58399.01,0
31.79,22780.55,0
37.07,142742.67,1
50.02,42062.74,0
23.29,21242.56,0
26.25,50827.11,0
57.96,50553.74,0
25.37,74860.68,0
41.84,139650.68,1
42.33,134294.04,1
38.56,79396.29,0
45.08,73416.99,0
27.65,92151.18,0
41.21,51649.02,0
33.63,26784.05,0
45.79,142099.14,1
23.93,44270.87,0
41.98,45792.09,0
25.78,81419.84,0
29.7,83909.73,0
27.19,22396.45,0
25.68,39234.12,0
52.68,69160.13,0
30.0,108884.99,0
56.94,49694.4,0
58.74,74991.88,0
41.99,92454.86,0
24.01,135517.02,1
33.73,62389.17,0
51.5,37362.57,0
33.43,83605.39,0
21.65,117073.81,0
41.38,34281.77,0
53.5,75208.85,0
51.43,22312.07,0
25.36,24362.69,0
46.26,82783.94,0
27.26,58765.65,0
27.16,129863.95,1
54.71,98280.06,1
28.49,79011.29,0
29.06,73031.6,0
18.03,84641.91,0
54.57,25257.05,0
51.29,136063.14,1
44.35,149779.41,1
49.51,43593.33,0
24.39,35649.79,0
37.25,38665.07,0
32.75,105933.52,0
21.94,105987.31,0
38.42,130230.14,1
56.67,117737.43,1
19.68,78459.66,0
30.24,99671.2,0
26.72,109477.01,0
28.0,86655.74,0
56.15,81834.63,1
37.66,103862.67,0
37.58,92471.69,0
49.94,103712.5,1
24.49,99671.12,0
38.47,113495.55,1
36.06,103564.46,0
43.07,87566.52,0
59.98,108633.59,1
50.32,78432.66,0
34.71,51417.26,0
52.76,20184.37,0
25.17,92795.34,0
19.28,96785.18,0
26.59,146366.37,1
32.3,66992.18,0
39.44,71237.32,0
43.84,46233.95,0
56.25,29169.46,0
39.41,120464.58,1
39.05,52458.54,0
20.11,99157.63,0
19.47,109410.49,0
41.15,81260.77,0
36.4,133925.77,1
53.25,77693.33,0
24.75,57038.12,0
19.05,136482.02,1
36.86,132003.36,1
27.97,41325.19,0
20.08,23374.93,0
48.43,31698.12,0
22.69,57251.16,0
43.55,146393.77,1
29.8,92607.1,0
25.29,68524.03,0
33.95,135533.09,1
51.66,78907.72,0
34.47,60981.02,0
49.53,142358.54,1
23.27,130437.3,1
50.46,129676.89,1
27.95,86597.02,0
46.45,122626.99,1
41.76,43315.94,0
57.02,94518.98,1
34.27,147899.97,1
20.78,57824.6,0
18.8,123265.8,0
52.73,83762.19,0
40.04,25174.74,0
50.56,119192.52,1
27.85,41913.99,0
32.49,102091.56,0
19.26,31136.35,0
58.38,143092.76,1
46.05,57924.11,0
57.19,49440.41,0
29.15,36787.73,0
43.68,142980.29,1
46.5,112547.49,1
31.34,116415.92,1
53.62,84922.59,1
57.78,81714.61,1
55.16,34302.76,0
49.04,92779.34,1
29.65,52099.14,0
29.83,147028.89,1
58.46,123555.52,1
18.43,73688.97,0
48.07,39674.36,0
47.66,122093.12,1
44.15,35866.99,0
59.58,44613.39,0
31.1,47497.67,0
32.28,92395.78,0
21.32,122317.37,0
36.6,60860.93,0
28.96,31007.08,0
32.42,80390.0,0
53.05,117254.33,1
57.29,48816.3,0
25.8,48590.19,0
33.65,143139.51,1
57.0,144039.98,1
20.6,148760.55,1
21.88,124995.75,0
24.84,44463.94,0
43.0,47557.6,0
24.32,64229.28,0
58.66,61357.23,0
36.76,144348.61,1
39.06,122579.62,1
28.36,114121.14,0
37.78,44175.22,0
45.8,138238.32,1
49.55,127623.15,1
49.66,41273.44,0
42.27,133252.14,1
55.98,55392.18,0
52.33,30513.07,0
49.8,105386.9,1
20.34,104994.61,0
18.29,32341.16,0
26.92,61450.74,0
45.87,149065.88,1
35.27,108195.47,0
34.9,114909.77,1
55.15,47679.25,0
55.61,30241.67,0
56.19,55997.22,0
31.18,52356.79,0
47.02,50490.73,0
29.41,45058.06,0
26.01,94718.24,0
25.75,62653.45,0
32.37,126644.85,1
36.06,43913.16,0
52.9,80401.52,0
23.04,21775.52,0
48.87,82618.7,0
40.32,27258.97,0
30.09,147104.06,1
38.7,122776.98,1
30.6,83714.49,0
43.04,31256.36,0
36.22,97017.91,0
24.91,118639.29,0
22.9,44793.24,0
40.96,93867.08,0
55.9,125847.42,1
32.45,119872.21,1
48.79,124388.96,1
45.66,134312.05,1
57.13,141898.67,1
52.48,72717.75,0
41.8,93939.98,0
45.6,122785.74,1
55.73,110628.18,1
34.78,149417.63,1
31.73,21778.09,0
18.45,66167.32,0
52.72,56533.63,0
51.64,54101.06,0
22.39,48928.87,0
42.23,112186.1,1
37.49,31018.73,0
22.99,116409.15,0
59.18,110145.36,1
27.02,52604.54,0
20.82,52868.39,0
42.98,101751.88,1
49.03,119082.24,1
19.36,133943.13,1
45.67,130778.14,1
40.36,145434.79,1
22.34,95580.04,0
25.25,138125.22,1
41.85,125106.73,1
30.45,136306.79,1
57.41,21511.46,0
52.39,145567.39,1
59.31,81558.92,1
28.91,123763.79,1
58.73,36536.54,0
36.11,71472.34,0
32.6,55289.89,0
20.11,57915.64,0
20.22,36023.23,0
47.06,124749.3,1
37.23,21201.5,0
